Ville,Bureau de change,Adresse,Code postal,Téléphone,Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche,Lien,Site Web/Email,Longitude,Latitude,Image 1,Image 2,Image 3
Fès,SOCIETE BENBEKKAL CHANGES,9 AV DES FAR RUE HAMID AL GHAZALI RES. SAFIR FES,,05 35 93 11 44,,,,,,,,,,,,,,
Fès,BELAID FINANCE,49 KASBAT BOUJLOUD PLACE BOUJLOUD FES,,"0535637625
0665021192",,,,,,,,,finance.belaid12@gmail.com,,,,,
Fès,AL KARAMA CHANGE,AV KARAMA N°309 MONTFLEURI 1,,05 35 65 93 06,,,,,,,,,,,,,,
Fès,Société UNI CHANGE,2 rue Patrice Lumumba ang Place Massira et Bd Med V,,05 35 94 49 19,,,,,,,,,,,,,,
Fnideq,Bureau De Change El Yassini,"RJXW+MMC, Fnideq",,,,,,,,,,https://g.co/kgs/XVmNHPu,,35.849164,-5.4357681,,,
,DK Exchange,,,07 60 89 23 68,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,https://g.co/kgs/v5mg6px,,,,,,
,MONEY CENTER,AVENUE IMAM EL AZAFI N°23,,,,,,,,,,,,,,,,
,CHAMAL ALMAGHREB CHANGE,"Res miramar, Lot bab sebta rue alaouiyen",93100,05 39 67 59 26,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,https://www.google.com/localservices/profile?spp=Cg0vZy8xMXZyZG1sbWhn&source=sh%2Fx%2Floc%2Fsrv%2Fm1%2F0&kgs=ad064f6e6b9c6429,,35.8555219,-5.4317739,,,
GUELMIM,STE CHANGE OULD SALIHINE,N° 148 AVENUE YOSSEF BEN TACHFINE,,05 28 87 34 66,,,,,,,,,,,,,,
,CHANGE BOUTFRIT ET FILS,N° 15 SOUK LAKDIM BOUIZAKARNE,,,,,,,,,,,,,,,,
,SOCIETE ALKHAIR WA LBARAKA DE CHANGE,N° 16 PLACE BIR ANZARANE,,,,,,,,,,,,,,,,
GUERCIF,OUSSOUS CHANGE,1 KISSARIAT ANNASR BD MOHAMED V GUERCIF,,05 35 67 54 68,,,,,,,,,,,,,,
,STE DADI CHANGE SERVICE,AV MOULAY EL HASSAN RUE BENI MERINE,,,,,,,,,,,,,,,,
Inezgane,SAMLALI CHANGE,Avenue Al Mokhtar Soussi NR 85 BIS,80360,05 28 33 18 18,"09:30–13:30
15:00–19:00","09:30–13:30
15:00–19:00","09:30–13:30
15:00–19:00","09:30–13:30
15:00–19:00","00:00–07:00
09:30–13:00
15:00–19:00","09:30–13:30
15:00–19:00",09:00–16:00,https://www.google.com/localservices/profile?spp=Cg0vZy8xMWg2MHNqNDlr&source=sh%2Fx%2Floc%2Fsrv%2Fm1%2F0&kgs=10c18398ae96dfee,,30.3600799,-9.6114919,,,
,BUREAU DE CHANGE INZEGANE,14 BOULEVARD MOHAMED V,,05 28 33 05 83,,,,,,,,,,,,,,
,CHABY CHANGE MONEY,"AV 3 MARS N°2 HAY HASSANI, TAGHZOUT",,,,,,,,,,,,,,,,
,TIAR CHANGE,PLACE DE LA MARCHE VERTE INEZGANE,,05 28 83 81 35,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–13:00 15:00–20:00,09:00–20:00,Fermé,https://g.co/kgs/SDxPKQR,,30.3580549,-9.6149751,,,
Jerada,BUREAU DE CHANGE ACHARK,RUE ECONOMAT N° 2,,,,,,,,,,,,,,,,
,SOCIETE LA FRANCHISE DE CHANGE,TOBIA N°90 JERADA,,,,,,,,,,,,,,,,
,BUREAU DE CHANGE DES HAUTS PLATEAUX,108 BD MOHAMED VI AIN BENI MAHTAR PROVINCE DE JERADA,,,,,,,,,,,,,,,,
Kénitra,super change,"n5 nafoura, Rue de la Reine Elisabeth",14000,05 37 32 73 44,09:00–23:01,09:00–23:01,09:00–23:01,09:00–23:01,09:00–23:01,09:00–23:01,Fermé,https://g.co/kgs/e7k9vv9,,34.2602011,-6.6664966,,,
,OUEST CHANGE,46 Rue Amira Aïcha,,05 37 37 68 93,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,"09:00–12:30
15:00–19:00",09:30–17:00,Fermé,https://g.co/kgs/fizrRUc,,34.2609643,-6.6668596,,,
,BUKENCHA,463 AV MOHAMED V RESIDENCE ANNAKHLA 2 MAGASIN N°2 KENITRA,,,,,,,,,,,,,,,,
,SEBOU EXCHANGE,3 ET 5 RUE AL MOUTANABI N° 2 KENITRA,,05 37 36 00 27,,,,,,,,,,,,,,
,SOCIETE AFCA CHANGE,RUE 151 N° 228 AFCA KENITRA,,05 37 39 22 69,,,,,,,,,,,,,,
,RHANMIA,ZONE D ACTIVITE SAKNIA ROUTE AIN SEBAA N° 66 KENITRA,,,,,,,,,,,,,,,,
,KENI CAMBIO,ANGLE AV MOHAMED DIOURI E ISTIQLAL KENITRA,,"0537379722
0661900609",,,,,,,,,kenicambio.kenitra@gmail.com,,,,,
,BAHIA CHANGE,ANGLE IMAM ALI ET TARIK IBN ZIAD IMM.10 N°4 KENITRA,,,,,,,,,,,,,,,,
,CHERKI CHANGE,ANGLE AV IMAM ALI ET RUE IBN KHALDOUN N° 9 KENITRA,,05 37 37 48 69,,,,,,,,,https://maps.app.goo.gl/iuvtmM1xotEjekY8A,,,,,
,BOXE CHANGE,AVENUE MFEDEL CHERKAOUI SOUK EL ARBAA,,05 37 90 39 21,,,,,,,,,https://boxchange.com/,,,,,
,ASSIL SAR'F,AV. BIR ANZARANE IMM 12 N°5 SOUK EL ARBAA,,,,,,,,,,,,,,,,
,UAE Exchange Morocco - Kenitra,"Avenue Moulay Abdelaziz Immeuble 59 Magasin N°6, Av. Moulay Abdelazziz",,05 37 36 08 04,"08:30–12:30
14:30–18:30","08:30–12:30
14:30–18:30","08:30–12:30
14:30–18:30","08:30–12:30
14:30–18:30","08:30–12:30
14:30–18:30",09:30–12:30,Fermé,https://g.co/kgs/hLQpx2T,,34.2608324,-6.6687322,,,
Khénifra,SAFETY DE CHANGE,N° 1 BIS RUE 2 BLOC 2 HAY OUM ERRABIAA,,,,,,,,,,,,,,,,
Khémisset,Universal Exchange khémisset,272 Avenue Mohamed V,15000,06 61 67 42 46,08:30–21:30,08:30–21:30,08:30–21:30,08:30–21:30,08:30–21:30,08:30–21:30,08:30–21:30,https://g.co/kgs/qRMa3eu,,33.8260724,-6.153864,,,
,BUREAU DE CHANGE LE JARDIN,C39 RUE IDRISS EL HARTI HAY ESSALAM,,,,,,,,,,,,,,,,
,SOCIETE OUAZZINE DE CHANGE,BD MOHAMED V KHEMISSET,,05 37 55 32 32,,,,,,,,,,,,,,
Khouribga,Agence marjane,39 Rue M'Fassis,25000,05 23 49 87 13,"09:00–12:30
15:00–20:30","09:00–12:30
15:00–20:30","09:00–12:30
15:00–20:30","09:00–12:30
15:00–20:30","09:00–12:00
15:30–20:30",09:30–18:00,Fermé,https://g.co/kgs/vPvVsqR,,32.8855565,-6.9955995,,,
,Bazar cambio wardigha,"V3PP+497, Rue Al Hammam",,06 87 24 10 71,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:30–22:00,"10:00–13:00
15:00–22:00",https://g.co/kgs/HchAnWH,,32.8852689,-6.9964717,,,
,Bazar Nahda | Bureau de change LM MONEM,,,05 23 56 01 86,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,https://g.co/kgs/3hoLh8j,,32.8857226,-6.9870429,,,
,UAE Exchange Center,V3QJ+F2C,,,,,,,,,,https://g.co/kgs/BfPwGRQ,,32.8886543,-7.0023713,,,
,Bureau de Change Zallaqa,24 BD ZELLAQA,,,,,,,,,,https://g.co/kgs/KopYAvj,,32.8887918,-7.0050533,,,
,Ziraoui Change Sarl,"Wifak, 12 Bd Meknès",25000,05 23 56 00 09,,,,,,,,https://g.co/kgs/QjKHKar,,32.884933,-7.0011612,,,
,MONEY CASH,25 RUE MOULAY DRISS KHOURIBGA,,,,,,,,,,,,,,,,
,TORINO DEVISE,156 BIS KISSARIAT CHERRADI RUE M FASSIS,,,,,,,,,,,,,,,,
,WAFA EURO EUROPE,188 RUE TAMESNA HAY JAMILA,,,,,,,,,,,,,,,,
,EURO BOUKHAL,4 RUE MFASSISS,,,,,,,,,,,,,,,,
,BUREAU DE CHANGE 21 AOUT,N0 14 BLOC 10 ANCIEN SOUK RUE 21 AOUT,,,,,,,,,,,,,,,,
,ESSALAM CHANGE,N°5 BOULEVARD ZELLAKA FIRDAOUSSE,,,,,,,,,,,,,,,,
,SMAIDI CHANGE,TACHRON N°471 BOUJNIBA,,,,,,,,,,https://g.co/kgs/hU6pUFP,,32.8843906,-7.0012021,,,
Laayoune,CAMBIO SAHARA,AVENUE 24 NOVEMBREHAY ESSAADA N°83,,,,,,,,,,,,,,,,
Larache,Bureau de Change AYA CASH,Avenu Moulay Mohammed Ben Abdellah 25,,05 39 91 45 18,10:30–22:00,10:30–22:00,10:30–22:00,10:30–22:00,10:30–22:00,10:30–19:00,10:30–14:30,https://g.co/kgs/154QTKK,,35.1956714,-6.2353738,,,
,SARF CHAMAL,32 et 34 Avenue Malik Ibnou Morhil et Rue Caid Ahmed Riffi,92000,05 39 91 65 65,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,https://g.co/kgs/ws4S7eY,,35.1949145,-6.2368229,,,
,LARACHE OSCAR,AVENUE MOHAMED V N° 3 LARACHE,,,,,,,,,,,,,,,,
,FASSI CHANGE,PASSAGE LAMOUMBA N° 14 LARACHE,,05 39 50 03 73,,,,,,,,,,,,,,
,ZELIS SARF,97 LOT AIN ATTI LARACHE,,,,,,,,,,,,,,,,
,JEKAL,RUE SAKIA EL HAMRA N°4 LARACHE,,05 39 91 00 77,,,,,,,,,,,,,,
,MASRAF AL AKHAWAIN,RUE IBN ROCHD N° 13 LARACHE,,,,,,,,,,,,,,,,
,BUREAU DE CHANGE AL KODS,PASSAGE PATRICE LUMUMBA N°15 LARACHE,,,,,,,,,,,,,,,,
,LIXUS MONEY CHANGE,AVENUE ZERKTOUNI N° 8 ,,,,,,,,,,,,,,,,
,مكتب الصرف سارة,X3WW+CR8,,05 39 91 87 05,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Fermé,https://g.co/kgs/PZH4TsQ,,41.4420214,-12.0644678,,,
Marrakech,TAHA CHANGE,"Résidence Salma, Rue Ouadi Naffis",40000,05 24 44 87 96,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,Fermé,https://g.co/kgs/Us5wdJ9,,31.6315112,-8.0870875,,,
Marrakech,Bureau de change - Chez Ali,Rue Moulay Ismail,40000,05 24 38 03 04,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,Ouvert 24h/24,https://g.co/kgs/gJ5VP1k,hotelali.ma,31.6245687,-8.0723168,,,
Marrakech,Bab Agnaou Change,"Magasin N°3 Derb El Hammam, Lamchaour, Kasba",40000,06 77 60 23 63,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,https://g.co/kgs/t3RRxay,,31.6186289,-8.0717671,,,
Marrakech,exchange.com,22 Bd Mohamed Zerktouni,40000,05 24 42 16 17,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–18:30,09:00–18:30,https://g.co/kgs/5mUzqmD,exchange-maroc.com,31.6358584,-8.0974034,,,
Marrakech,REGIONALE DE CHANGE,"N 6, Bd Mohamed VI",40000,06 18 97 73 79,08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,08:00–22:00,09:00–20:00,09:00–19:00,https://g.co/kgs/VgY3AbC,,31.6202168,-8.0925827,,,
Marrakech,Mad Exchange,"n 2, imm dani rdc, angle bd liberte et rue tarik ibnou zyad n 36",40000,08 08 54 44 89,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://www.google.com/localservices/profile?spp=Cg0vZy8xMXdubV93d2Rz&source=sh%2Fx%2Floc%2Fsrv%2Fm1%2F0&kgs=8450db27bebe7ef9,,31.6357338,-8.0936046,,,
Marrakech,Bureau De Change,J2J6+H67، طريق سيدي عبد العزيز,40000,06 87 15 86 20,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,https://g.co/kgs/d4RXMey,,31.6313979,-8.0720133,,,
Marrakech,Change Elyacout,"résidence la kasbah de Marrakech, Rue du Capitaine Arrigui",40000,06 68 53 09 82,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,09:00–22:00,10:00–22:00,https://g.co/kgs/cBHPLP1,,31.6372134,-8.1014669,,,
Marrakech,NET CHANGE,"133, Palmier 7 Angle Av. Mohamed VI, et Abdelkrim El Khattabi",40000,06 62 48 49 69,08:00–00:00,08:00–00:00,08:00–00:00,08:00–00:00,08:00–00:00,08:00–00:00,08:00–00:00,https://g.co/kgs/zoYaX4L,,31.6315926,-8.0990201,,,
Marrakech,Change Tassaout Marrakech,"N° 16, IMMEUBLE ELITE 212, AVENUE MOHAMED V ET ANGLE RUE TARIK IBNOU ZYAD",40000,06 99 88 44 68,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,https://g.co/kgs/rrsycvu,www.facebook.com,31.6335964,-8.0919154,,,
Marrakech,CHANGE AL KHAIR,N°81 Bd Moulay Rachid,40000,07 71 04 16 65,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,https://g.co/kgs/6koNbNF,,31.6324381,-8.093666,,,
Marrakech,sud exchange,N°111 BD Houmman el fatouaki,40040,05 24 38 50 39,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,https://g.co/kgs/Y56XVko,,31.619826,-8.0680192,,,
Marrakech,Sté EL BACHA CHANGE,"J2P3+9C8, Rue el Gza",40000,06 87 15 86 22,08:30–21:30,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,https://g.co/kgs/4XUGVTN,,31.6358849,-8.0788231,,,
Marrakech,finaction,Rue Assaqia Al Hamra,40000,,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,09:00–19:00,09:00–19:00,https://g.co/kgs/wQYmHvL,,31.6449351,-8.1016367,,,
Marrakech,Benzaitar Cash,"n, 7 Rue de La Kasbah",40000,06 61 19 32 02,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,https://g.co/kgs/GfNzvFX,,31.6159987,-8.0714174,,,
Marrakech,Change plaza,"74,marché central rue iben toumert",,06 78 57 61 81,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,https://g.co/kgs/bfBrvZo,,31.634339,-8.0892595,,,
Marrakech,GLOBAL CASH,13 Rue de la Liberté,40000,05 24 45 81 41,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,10:00–18:00,https://g.co/kgs/EuRvcMY,www.globalcash.ma,31.6344193,-8.095411,,,
Marrakech,EL ANSARI Exchange,"Imm 183, bureau N1, Kissariat El Guendafi, Av. Mohammed V",40000,06 61 45 02 14,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,https://g.co/kgs/DguRRuy,,31.6342843,-8.0940366,,,
Marrakech,Bureau De Change KCHIA,J2G4+RCQ,40000,05 24 37 83 95,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,09:00–23:00,https://g.co/kgs/PSMkgNT,,31.6270664,-8.0762904,,,
Marrakech,CHANGE MARRAKECH,23 SOUIKAT DABACHI MARRAKECH,,,,,,,,,,,,,,,,
Marrakech,CHANGE LES PALMIERS,53 ROUTE MOUASSINE,,,,,,,,,,,,,,,,
Marrakech,MABROUKA CHANGE,AVENUE MOULAY RACHID IMM MABROUKA,,05 24 44 24 26,,,,,,,,,,,,,,
Marrakech,EXCHANGE HINDA,RUE BANI MARINE DERRIERRE HOTEL ALI,,"0524429407
0625792237",,,,,,,,,changehinda@gmail.com,,,,,
Marrakech,GLOBAL EXCHANGE FOREIGN EXCHANGE MAROC,ZONE ARRIVEE BAGAGES SOUS DOUANE AEROPORT MARRAKECH MENARA,,"0522786444
0800094444",,,,,,,,,,,,,,
Marrakech,GLOBAL EXCHANGE FOREIGN EXCHANGE MAROC,ZONE DEPART HORS DOUANE AEROPORT MARRAKECH MENARA,,"0522786444
0800094444",,,,,,,,https://g.co/kgs/DNwsU4G,,31.6014114,-8.1088558,,,
Marrakech,BENZAITAR CASH,N° 7 DERB BAISSI KASBAH MARRAKECH,,06 61 19 32 02,,,,,,,,,cashbenzaitar@gmail.com,,,,,
Marrakech,RAFFIAI CHANGE,5 BD IBN KHALDOUNE IMM TEXACO,,,,,,,,,,,,,,,,
Marrakech,Z EXCHANGE,10800ROUTE BEN SLIMANE EL YAZOULI,,,,,,,,,,,,,,,,
Marrakech,NESMA EXCHANGE,RIAD ZITOUNE LAKDIM N° 71,,05 24 44 50 00,,,,,,,,,,,,,,
Marrakech,ABOU MOHAMED CHANGE,N° 50 SOUK LKCHACHBIA,,,,,,,,,,,,,,,,
Marrakech,KCHIA,2 R milajbel lakhder medina marrakech,,05 24 37 83 95,,,,,,,,,,,,,,
Marrakech,MONEY CHANGE LAHNA,19 BERBNKHEL RAHBA KEDIMA MARRAKECH,,05 24 38 09 54,,,,,,,,,,,,,,
Marrakech,CASHICI,192 AV MOHAMMED V MARRAKECH,,,,,,,,,,,,,,,,
Marrakech,AMIRA EXCHANGE SERVICES,72 RIAD ZITOUNE JDIDE ,,,,,,,,,,,,,,,,
Marrakech,LE COMPTOIR DE CHANGE,IMM.1 N°3 QUARTIER HIVERNAGE ANGLE AV DE FRANCE ET AV MLY HASSAN,,,,,,,,,,,,,,,,
Marrakech,Naciri Exchange Services,"J2G6+XH4, 125 Znikat Rahba",40000,06 62 29 93 53,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,https://g.co/kgs/kQoymeD,,31.6293031,-8.0692297,,,
Martil,Transmoney mediterane,nr 14 Av. Prince Héritier,93150,06 14 64 62 72,09:00–23:30,09:00–23:30,09:00–23:30,09:00–23:30,09:00–23:30,09:00–23:30,09:00–23:30,https://g.co/kgs/uPYYdji,,35.6154492,-5.3607796,,,
,Martil Exchange,"Dessert Martil
Avenue Hassan 2 Résidence Mabrouka Quartier al Aghrass",93150,05 39 68 45 03,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,10:00–20:00,Fermé,https://g.co/kgs/rF9uu3T,,35.6145105,-5.3638445,,,
,BUREAU DE CHANGE ANNIAMA,AVENUE MOULAY RACHID LOT KARIMA N°135,,,,,,,,,,,,,,,,
,Bureau de change,nr 14 Av. Prince Héritier,93150,,,,,,,,,https://g.co/kgs/qfuWt21,,35.6155724,-5.3574593,,,
Meknès,MED-AMINE CHANGE,"n 52magasin n 1, benabdellah vn, Avenue Allal",50000,05 35 40 32 69,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:30–20:00,09:00–19:00,https://g.co/kgs/SQanM8j,,33.8973328,-5.6284058,,,
,YET-CHANGE,Rue D'accra Passage Karzazi (V.N),50000,05 35 51 00 40,"09:30–13:00
15:00–19:00","09:30–13:00
15:00–19:00","09:30–13:00
15:00–19:00","09:30–13:00
15:00–19:00","09:30–13:00
15:00–19:00","09:30–13:00
15:00–19:00",Fermé,https://g.co/kgs/41Ux1UK,,33.8987091,-5.6314411,,,
,Société Label Change,"Magazine n°1, RDC, Route d'agouray, Lot",,06 00 25 81 96,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,08:30–22:00,10:30–20:00,https://g.co/kgs/DhwUWU9,,33.8605194,-5.6598849,,,
,DAR SARF EL GHAMMARTI EXCHANGE,"N°4, Avenue des FAR, N°23 ISMAILIA 1. MAG",50010,05 35 52 41 92,09:00–21:00,09:00–21:00,10:00–19:00,09:00–21:00,"09:00–13:00
15:00–21:00",09:00–21:00,Fermé,https://g.co/kgs/qpFJuiJ,,33.8981358,-5.616231,,,
,Bureau de change Meknes,"Chez cashplus mosquée Anassi, Lot anassi imb rahma mag 03",50000,,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,09:00–21:00,10:00–21:00,https://g.co/kgs/JMCPqSF,,33.8547563,-5.649924,,,
,Société DIAMANT CHANGE BUREAU DE CHANGE,VFW4+3C8,,05 35 51 62 69,08:30–23:00,08:30–23:00,08:30–23:00,08:30–23:00,08:30–23:00,08:30–23:00,08:30–22:00,https://g.co/kgs/yYuvsrS,,33.8951472,-5.6263142,,,
,Bureau de change bab mansour,"VCXX+MMH, Ave Hassan II",,,08:00–19:30,08:00–19:30,08:00–19:30,08:00–19:30,08:00–19:30,08:00–19:30,Fermé,https://g.co/kgs/h4M1ehq,,33.8991653,-5.6331577,,,
,al ismailia change,N° 1 BLOC A R D H BAB MANSOUR OUED ERRHA LHDIM,50000,"0535531665
0618644146",,,,,,,,https://g.co/kgs/BeA9gqD,,33.8907147,-5.6499411,,,
,CHENGEN CHANGE,16 KISSARIAT MIMOSA AV IDRISS II MEKNES,,05 35 40 32 36,,,,,,,,,,,,,,
,TAFILALET CHANGE EXPRESS,IMM 48 ALEXANDRIE N° V N MEKNES,,05 35 51 46 77,,,,,,,,,,,,,,
,MEKNES CHANGE EXPRESS,17 BIS RTE DE SEBTA MEKNES,,,,,,,,,,,,,,,,
,CHANGE EXPRESS,N° 1 IMMEUBLE A13 RUE KEIFA RESIDENCE ABDELOUAHED MEKNES,,05 35 52 05 15,,,,,,,,,,,,,,
,CAPITAL CHANGE,10 PASSAGE EL HUSSAINI RUE SAFI V.N,,05 35 52 01 31,,,,,,,,,,,,,,
,Ettaouabi_Change,N°139 Secteur 6 Lotissement kortoba,50070,06 61 08 44 00,,,,,,,,https://g.co/kgs/ULzDQ4M,,33.8594649,-5.6281475,,,
Mohammedia​,Change Mohammedia,Rue Nador Imm. TAGHI,28800,05 23 31 61 96,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,09:30–19:00,Fermé,https://g.co/kgs/jb8NopU,,33.6994542,-7.4713619,,,
,Change Mohammedia,boulevard la résistance hay riad 1 n 38 alia1,28830,06 61 79 17 85,08:30–20:00,08:30–20:00,08:30–20:00,08:30–20:00,08:30–20:00,09:00–19:00,Fermé,https://g.co/kgs/9yzXayR,,33.6858437,-7.4651145,,,
,"Media Change sarl : Bureau de Change,Currency Exchange Point","n°, alia, 36 Bd de la Résistance",28080,06 89 56 00 91,08:30–20:00,08:30–20:00,08:30–20:00,08:30–20:00,08:30–20:00,09:00–19:00,10:30–19:30,https://g.co/kgs/mfhkTo5,mediachange.ma,33.6858294,-7.4651231,,,
,"Qualité de Change sarl : Currency, Exchange, Point","Imm 4, Quartier MARSA, Résidence Houda",28810,05 20 41 15 88,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,09:30–19:30,Fermé,https://g.co/kgs/vBk1DKZ,,33.7039352,-7.4800803,,,
,sté khallouf de change,Rue Tripoli,,05 23 32 81 82,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,Fermé,https://g.co/kgs/x3VKdsw,,33.7038677,-7.4786684,,,
,Bureau de Change Fdala,"MJX6+PCW Imm. TAGHI ( en face, Rue de Nador)",28800,05 23 31 61 96,08:00–20:00,08:00–20:00,08:00–20:00,08:00–20:00,08:00–20:00,08:00–20:00,08:00–20:00,https://g.co/kgs/s9jAiuX,,33.6993471,-7.4713277,,,
,Star change,Galia Résidences,,,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,09:00–20:00,Fermé,https://g.co/kgs/GKoczWL,,33.69214,-7.4753706,,,
Nador,Bureau De Change,"53HG+74M, Rue Marrakech",,,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,https://g.co/kgs/k4EpLXo,,35.1781824,-3.0070892,,,
Nador,NADOR CHANGE,126 Rue Marrakech,62000,05 36 33 60 34,09:30–20:00,09:30–20:00,09:30–20:00,09:30–20:00,"09:30–13:00
14:30–20:00",09:30–20:00,Fermé,https://g.co/kgs/V2UKoD2,,35.1769995,-3.0097422,,,
Nador,CHANGE AL MOSSAFIR,RUE TUNIS N°22,,05 36 60 51 00,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,09:00–18:00,Fermé,https://g.co/kgs/aLNRz7D,,35.179191,-3.0087953,,,
Nador,FEDERAL EXCHANGE,"53HF+M99, Rue EL KISSARIAT,",62000,,"08:30–13:30
14:30–19:30","08:30–13:30
14:30–19:30","08:30–13:30
14:30–19:30","08:30–13:30
14:30–19:30","08:30–13:30
14:30–19:30","08:30–13:30
14:30–19:30","08:30–13:30
14:30–19:30",https://g.co/kgs/B96Lksi,,35.1791317,-3.0089066,,,
Nador,Ste Al Fouad Sarl,"53HF+JCP, Av. MLY SMAIL",,,,,,,,,,https://g.co/kgs/bY84fGv,,35.1790637,-3.0088077,,,
Nador,louay change,"N 21, Rue Tunis",62000,,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,09:00–20:30,https://g.co/kgs/gTdsMPa,instagram.com,35.178432,-3.0080655,,,
Nador,Global Change,"BD.Hassan 2.Nassim Nº40, Al-Aroui",62250,05 36 36 10 36,"08:00–12:30
13:30–20:00","08:00–12:30
13:30–20:00","08:00–12:30
13:30–20:00","08:00–12:30
13:30–20:00","08:00–12:30
13:30–20:00","08:00–12:30
13:30–20:00","08:00–12:30
13:30–20:00",https://g.co/kgs/LCTsioi,,35.0129014,-3.082415,,,
Nador,CHANGE EL JAOUARI,"N°8, Centre Commercial Du Farkhana, Farkhana",62024,,,,,,,,,https://g.co/kgs/sbsned7,,35.2869693,-3.062481,,,
Nador,SARF LAZAAR,83 RUE GENERAL AMEZIANE,62000,,,,,,,,,https://g.co/kgs/RfXeNgY,,35.1532749,-3.087324,,,
Nador,STE SARAFA,COMPLEX COMERCIALE N° 62,,,,,,,,,,,,,,,,
Nador,SYLVER CASH,75 BD GENERAL AMEZIAN NADOR,,,,,,,,,,,,,,,,
Nador,GHARNATA CHANGE,BD TUNIS N° 24 NADOR,,,,,,,,,,,,,,,,
Nador,GOLD CASH,87 RUE IBNOU ROCHD,,,,,,,,,,,,,,,,
Nador,ORIENT CHANGE,N° 53 KAISSARIA NADOR,,,,,,,,,,,,,,,,
Nador,ZARI CHANGE,AV GENERAL AMEZIANE N° 97 NADOR,,05 36 60 44 51,,,,,,,,,,,,,,
Nador,PRESTIGE - CHANGE,RUE IBNO ROCHD N° 92 NADOR,,05 36 33 04 03,,,,,,,,,,,,,,
Nador,CHANGE BEKKAOUI,78 BD GENERAL AMEZIANE NADOR,,05 36 60 21 67,,,,,,,,,,,,,,
Nador,BELLABDA MONEY,80 BD GENERAL AMEZIANE NADOR,,05 36 33 02 01,,,,,,,,,,,,,,
